latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
46.98,-112.592,330.1,1.7,1.3,2018-11-15,2000,A,0,6.0NRT,269.7,65,D
45.745,-117.893,330.8,3.5,1.8,2018-11-15,2000,A,87,6.0NRT,278.1,201.3,D
45.76,-117.9,305.4,3.5,1.8,2018-11-15,2000,A,61,6.0NRT,276.9,60.5,D
45.754,-117.906,326.7,3.5,1.8,2018-11-15,2000,A,85,6.0NRT,278.4,170,D
42.584,-121.306,300.8,1.8,1.3,2018-11-15,2135,A,40,6.0NRT,279.1,14.1,D
42.669,-121.938,302.5,1.7,1.3,2018-11-15,2135,A,51,6.0NRT,281.9,13.8,D
43.821,-118.68,323.8,2.6,1.6,2018-11-15,2135,A,83,6.0NRT,286.5,95.2,D
43.825,-118.685,311.1,2.6,1.6,2018-11-15,2135,A,70,6.0NRT,285.7,43.5,D
44.564,-118.54,301.5,2.7,1.6,2018-11-15,2135,A,48,6.0NRT,278.2,32.1,D
45.082,-119.095,300.5,2.6,1.5,2018-11-15,2135,A,37,6.0NRT,280.2,24.6,D
45.074,-119.065,305.9,2.6,1.5,2018-11-15,2135,A,62,6.0NRT,281.5,36.5,D
45.073,-119.098,300.4,2.6,1.5,2018-11-15,2135,A,36,6.0NRT,280.3,25,D
45.007,-121.31,300.7,1.9,1.4,2018-11-15,2135,A,41,6.0NRT,284.5,10.9,D
45.755,-117.907,322.3,3,1.7,2018-11-15,2135,A,82,6.0NRT,280.5,117.9,D
45.757,-117.876,304,3,1.7,2018-11-15,2135,A,58,6.0NRT,279.4,44.8,D
45.755,-117.916,316.1,3,1.7,2018-11-15,2135,A,76,6.0NRT,280.3,88.6,D
45.885,-121.323,307.4,2,1.4,2018-11-15,2135,A,65,6.0NRT,280.3,26.8,D
45.901,-121.275,311.5,2,1.4,2018-11-15,2135,A,71,6.0NRT,281.1,34.9,D
35.936,-89.713,307.1,1.5,1.2,2018-11-16,0345,T,66,6.0NRT,272.5,21.1,N
35.939,-89.72,302.1,1.5,1.2,2018-11-16,0345,T,47,6.0NRT,272.7,17.6,N
33.014,-79.89,308.1,1.3,1.1,2018-11-16,0340,T,74,6.0NRT,279.2,18.1,N
33.002,-110.77,309.2,1.1,1,2018-11-16,0520,T,77,6.0NRT,281.8,14.6,N
39.777,-121.38,309.1,3.1,1.7,2018-11-16,0525,T,77,6.0NRT,283.6,62,N
39.829,-121.358,311.3,3.1,1.7,2018-11-16,0525,T,82,6.0NRT,282.4,69.2,N
39.855,-121.379,311.8,3.1,1.7,2018-11-16,0525,T,83,6.0NRT,282.1,69.3,N
39.828,-121.365,314.3,3.1,1.7,2018-11-16,0525,T,89,6.0NRT,282.7,81.5,N
39.854,-121.389,310.5,3.1,1.7,2018-11-16,0525,T,80,6.0NRT,282.1,67,N
42.685,-111.593,335.1,1,1,2018-11-16,0525,T,100,6.0NRT,268.9,42.4,N
45.342,-113.522,312.7,1,1,2018-11-16,0525,T,85,6.0NRT,269.7,17.9,N
45.759,-117.899,303.5,1.4,1.2,2018-11-16,0525,T,55,6.0NRT,271.6,17.3,N
49.314,-118.917,314,1.3,1.1,2018-11-16,0525,T,84,6.0NRT,266.7,26.8,N
18.933,-70.354,315.9,1,1,2018-11-16,0625,A,92,6.0NRT,288.7,14.6,N
18.932,-70.344,308.7,1,1,2018-11-16,0625,A,75,6.0NRT,288,8.9,N
38.695,-90.133,302.2,1,1,2018-11-16,0755,A,48,6.0NRT,270.9,10.9,N
35.939,-89.706,301.3,1,1,2018-11-16,0755,A,39,6.0NRT,273.3,9.4,N
42.686,-111.584,308.3,1,1,2018-11-16,0935,A,74,6.0NRT,266.9,15.1,N
39.868,-121.391,308.1,2.1,1.4,2018-11-16,0935,A,37,6.0NRT,281.4,31.1,N
39.828,-121.365,309,2,1.4,2018-11-16,0935,A,22,6.0NRT,282.3,31,N
39.78,-121.398,315.7,2.1,1.4,2018-11-16,0935,A,92,6.0NRT,284.2,46.4,N
39.778,-121.376,345.1,2,1.4,2018-11-16,0935,A,100,6.0NRT,288,156.1,N
39.776,-121.381,352.5,2,1.4,2018-11-16,0935,A,100,6.0NRT,288.5,201.2,N
39.774,-121.36,305.3,2,1.4,2018-11-16,0935,A,62,6.0NRT,282.6,25.9,N
39.703,-121.42,302.6,2.1,1.4,2018-11-16,0935,A,50,6.0NRT,283,22.4,N
39.701,-121.406,303.2,2,1.4,2018-11-16,0935,A,50,6.0NRT,282.6,22.8,N
36.242,-118.631,316.5,1.3,1.1,2018-11-16,0935,A,93,6.0NRT,283.4,26.4,N
36.241,-118.616,306,1.3,1.1,2018-11-16,0935,A,66,6.0NRT,281.5,15.1,N
36.233,-118.634,311.8,1.3,1.1,2018-11-16,0935,A,83,6.0NRT,282.4,20.2,N
33.008,-110.762,309.5,1.5,1.2,2018-11-16,0935,A,78,6.0NRT,279.2,23.7,N
32.467,-116.932,303.2,1,1,2018-11-16,0935,A,54,6.0NRT,282.3,8.9,N
27.739,-81.27,305.2,1.8,1.3,2018-11-16,1545,T,61,6.0NRT,291.2,13.7,D
26.568,-80.637,309.8,1.6,1.2,2018-11-16,1545,T,37,6.0NRT,293.2,11.1,D
26.559,-80.654,314.8,1.6,1.2,2018-11-16,1545,T,74,6.0NRT,294.3,20.3,D
26.568,-80.643,323.7,1.6,1.2,2018-11-16,1545,T,82,6.0NRT,294.4,36.2,D
22.071,-78.575,325.3,1.1,1,2018-11-16,1550,T,80,6.0NRT,297.6,19.3,D
20.551,-76.648,314,1,1,2018-11-16,1550,T,60,6.0NRT,297,6.8,D
20.55,-76.638,313.9,1,1,2018-11-16,1550,T,64,6.0NRT,295.5,6.8,D
18.926,-70.356,311,2.3,1.5,2018-11-16,1550,T,62,6.0NRT,292.4,19,D
17.965,-77.61,310.7,1,1,2018-11-16,1550,T,44,6.0NRT,295.6,4.8,D
19.383,-99.568,307.6,1.2,1.1,2018-11-16,1730,T,46,6.0NRT,296.2,5.7,D
19.174,-98.319,307.3,1.4,1.2,2018-11-16,1730,T,32,6.0NRT,292.9,7,D
19.297,-99.544,310.3,1.2,1.1,2018-11-16,1730,T,49,6.0NRT,296,5.6,D
19.591,-102.472,309,1,1,2018-11-16,1730,T,39,6.0NRT,294.7,4,D
19.211,-101.706,306.4,1,1,2018-11-16,1730,T,50,6.0NRT,295.7,4.7,D
18.548,-98.809,317.9,1.3,1.1,2018-11-16,1730,T,75,6.0NRT,299.2,16.1,D
18.985,-102.738,321,1,1,2018-11-16,1730,T,75,6.0NRT,301.8,10.7,D
18.983,-102.728,323.3,1,1,2018-11-16,1730,T,78,6.0NRT,301.7,13.1,D
18.357,-102.288,309.1,1,1,2018-11-16,1730,T,59,6.0NRT,298.2,4.4,D
35.754,-96.843,300,1,1,2018-11-16,1725,T,23,6.0NRT,289.6,3.7,D
35.551,-97.205,300,1,1,2018-11-16,1725,T,12,6.0NRT,289.9,2.7,D
34.317,-95.055,308.2,1.2,1.1,2018-11-16,1725,T,67,6.0NRT,282.7,13.1,D
34.102,-96.932,301.5,1,1,2018-11-16,1725,T,47,6.0NRT,290.6,4.5,D
33.684,-95.957,321.4,1.1,1.1,2018-11-16,1725,T,81,6.0NRT,291.6,22.5,D
33.631,-96.043,328.8,1.1,1.1,2018-11-16,1725,T,86,6.0NRT,292.2,31.4,D
33.629,-96.031,313,1.1,1.1,2018-11-16,1725,T,73,6.0NRT,291.9,13,D
33.4,-97.59,310.9,1,1,2018-11-16,1725,T,70,6.0NRT,292.5,8.9,D
33.398,-97.579,324.2,1,1,2018-11-16,1725,T,83,6.0NRT,293.1,21.3,D
33.397,-97.568,305,1,1,2018-11-16,1725,T,20,6.0NRT,292.2,4.4,D
33.389,-97.576,325.9,1,1,2018-11-16,1725,T,84,6.0NRT,293,23.8,D
33.387,-97.565,302.6,1,1,2018-11-16,1725,T,49,6.0NRT,292.5,3.6,D
33.085,-98.49,307.5,1,1,2018-11-16,1725,T,64,6.0NRT,292.3,7,D
32.534,-97.728,314.3,1,1,2018-11-16,1725,T,74,6.0NRT,293.2,11.4,D
32.532,-97.717,316.9,1,1,2018-11-16,1725,T,77,6.0NRT,291.5,13.6,D
31.967,-94.909,325.2,1.3,1.1,2018-11-16,1725,T,84,6.0NRT,290.9,35.6,D
31.965,-94.896,327.4,1.3,1.1,2018-11-16,1725,T,85,6.0NRT,291,39.4,D
32.456,-97.883,306.6,1,1,2018-11-16,1725,T,63,6.0NRT,294.6,5.6,D
31.626,-98.131,302.9,1,1,2018-11-16,1725,T,54,6.0NRT,292.7,3.8,D
31.441,-98.192,305.7,1,1,2018-11-16,1725,T,62,6.0NRT,292.3,5.6,D
31.531,-99.152,302.4,1,1,2018-11-16,1725,T,51,6.0NRT,292,3.8,D
31.87,-103.096,305.1,1.4,1.2,2018-11-16,1725,T,54,6.0NRT,292.9,5.3,D
31.301,-100.058,304,1,1,2018-11-16,1725,T,55,6.0NRT,292.9,4.4,D
30.821,-97.548,305.7,1.1,1,2018-11-16,1725,T,62,6.0NRT,294,4.8,D
31.365,-101.777,309.4,1.1,1.1,2018-11-16,1725,T,66,6.0NRT,293.6,7.8,D
30.717,-98.466,301.6,1,1,2018-11-16,1725,T,42,6.0NRT,291.4,3.6,D
30.546,-98.556,303.6,1,1,2018-11-16,1725,T,56,6.0NRT,292.3,4.3,D
30.65,-101.215,302.3,1.1,1,2018-11-16,1725,T,52,6.0NRT,291.2,4.5,D
30.158,-97.971,302.6,1,1,2018-11-16,1725,T,53,6.0NRT,291.5,4.2,D
29.533,-97.244,306.6,1.1,1.1,2018-11-16,1725,T,63,6.0NRT,292.6,7.5,D
29.691,-99.127,305.2,1,1,2018-11-16,1725,T,61,6.0NRT,289.8,6.4,D
29.421,-97.694,309.8,1.1,1,2018-11-16,1725,T,69,6.0NRT,293.8,8.5,D
28.972,-97.33,303.9,1.1,1.1,2018-11-16,1725,T,54,6.0NRT,293,4.8,D
29,-99.321,310.2,1,1,2018-11-16,1725,T,69,6.0NRT,295.2,8,D
28.998,-99.311,303.9,1,1,2018-11-16,1725,T,48,6.0NRT,293.7,4.1,D
27.214,-98.069,314.7,1.1,1,2018-11-16,1725,T,73,6.0NRT,296,12.4,D
26.687,-98.82,311.5,1,1,2018-11-16,1725,T,68,6.0NRT,295.2,8.7,D
26.886,-101.46,311.7,1,1,2018-11-16,1725,T,69,6.0NRT,295.7,8.5,D
26.885,-101.45,318.8,1,1,2018-11-16,1725,T,78,6.0NRT,296.7,14.6,D
26.88,-101.419,311.8,1,1,2018-11-16,1725,T,69,6.0NRT,296.6,8.2,D
26.879,-101.409,312.2,1,1,2018-11-16,1725,T,70,6.0NRT,295.3,8.8,D
26.36,-98.058,308.7,1.1,1.1,2018-11-16,1725,T,51,6.0NRT,298.2,4.1,D
26.392,-98.473,313,1.1,1,2018-11-16,1725,T,68,6.0NRT,297.7,8.8,D
26.347,-98.426,314.8,1.1,1,2018-11-16,1725,T,60,6.0NRT,298.6,10,D
26.337,-98.428,313.4,1.1,1,2018-11-16,1725,T,58,6.0NRT,298.4,8.7,D
26.166,-97.773,315.9,1.2,1.1,2018-11-16,1725,T,72,6.0NRT,299.5,10.6,D
26.157,-97.775,310.2,1.2,1.1,2018-11-16,1725,T,54,6.0NRT,298.7,4.8,D
25.665,-98.73,313.1,1.1,1,2018-11-16,1725,T,62,6.0NRT,298.9,8.7,D
25.663,-98.719,312.1,1.1,1,2018-11-16,1725,T,56,6.0NRT,299.3,8,D
25.656,-98.731,314.3,1.1,1,2018-11-16,1725,T,67,6.0NRT,299.8,9.2,D
25.603,-100.918,310.9,1,1,2018-11-16,1725,T,67,6.0NRT,295.6,6.5,D
26.299,-106.873,301.8,2,1.4,2018-11-16,1725,T,49,6.0NRT,288.1,11.7,D
21.729,-102.291,307.8,1,1,2018-11-16,1725,T,52,6.0NRT,293.9,3.8,D
21.166,-100.67,307.1,1,1,2018-11-16,1725,T,60,6.0NRT,295.3,4.1,D
20.522,-100.922,315.8,1,1,2018-11-16,1725,T,73,6.0NRT,297.9,9.5,D
19.614,-99.224,308.3,1.2,1.1,2018-11-16,1725,T,33,6.0NRT,293,5.2,D
40.605,-96.201,303.5,1,1,2018-11-16,1720,T,56,6.0NRT,285.4,6,D
39.35,-95.103,303.5,1,1,2018-11-16,1720,T,56,6.0NRT,285.4,7.2,D
38.851,-94.03,311.5,1.1,1.1,2018-11-16,1720,T,71,6.0NRT,285.4,14.7,D
37.673,-92.74,300.4,1.4,1.2,2018-11-16,1720,T,36,6.0NRT,283.2,8.6,D
18.239,-88.358,309.9,1.7,1.3,2018-11-16,1855,A,44,6.0NRT,291,7.7,D
20.553,-76.65,311.9,2.3,1.5,2018-11-16,1855,A,0,6.0NRT,294.9,16.9,D
19.39,-88.247,306.8,1.6,1.2,2018-11-16,1855,A,49,6.0NRT,292.7,9.5,D
19.805,-89.309,330.6,1.9,1.3,2018-11-16,1855,A,86,6.0NRT,294,63.7,D
26.435,-80.774,312.5,1.4,1.2,2018-11-16,1855,A,68,6.0NRT,293.8,15.5,D
26.476,-80.513,311.9,1.5,1.2,2018-11-16,1855,A,67,6.0NRT,295.6,12.9,D
26.481,-80.505,306.9,1.5,1.2,2018-11-16,1855,A,47,6.0NRT,294.6,6.4,D
26.479,-80.52,308.4,1.5,1.2,2018-11-16,1855,A,59,6.0NRT,296.7,8.7,D
26.508,-80.748,311.6,1.4,1.2,2018-11-16,1855,A,66,6.0NRT,294,14,D
27.322,-80.507,310.7,1.5,1.2,2018-11-16,1855,A,66,6.0NRT,295.2,12.3,D
27.333,-80.508,311.1,1.5,1.2,2018-11-16,1855,A,67,6.0NRT,295.7,13.1,D
27.681,-80.565,317.3,1.5,1.2,2018-11-16,1855,A,76,6.0NRT,294.8,24.2,D
27.679,-80.58,310.9,1.5,1.2,2018-11-16,1855,A,67,6.0NRT,294.6,14.1,D
27.74,-81.255,307.5,1.4,1.2,2018-11-16,1855,A,61,6.0NRT,295.4,9.6,D
27.738,-81.269,308.7,1.4,1.2,2018-11-16,1855,A,63,6.0NRT,295.7,10.8,D
49.663,-119.577,331.6,1,1,2018-11-16,1900,T,87,6.0NRT,272.8,36.8,D
49.661,-119.563,303.3,1,1,2018-11-16,1900,T,51,6.0NRT,270.8,9.6,D
49.804,-120.76,330.5,1.1,1,2018-11-16,1900,T,87,6.0NRT,273.7,38.1,D
49.795,-120.763,332.6,1.1,1,2018-11-16,1900,T,83,6.0NRT,270.7,41.7,D
49.793,-120.748,305.2,1.1,1,2018-11-16,1900,T,42,6.0NRT,271.4,11.5,D
49.177,-116.533,305.1,1,1,2018-11-16,1900,T,57,6.0NRT,276.9,10,D
49.175,-116.52,308,1,1,2018-11-16,1900,T,58,6.0NRT,274,12.4,D
49.546,-120.173,335.1,1.1,1,2018-11-16,1900,T,63,6.0NRT,270.2,41.4,D
48.707,-117.813,304.5,1,1,2018-11-16,1900,T,59,6.0NRT,272,11.1,D
48.705,-117.8,312.3,1,1,2018-11-16,1900,T,72,6.0NRT,272.5,16.4,D
48.489,-116.892,312,1,1,2018-11-16,1900,T,54,6.0NRT,274.9,14.5,D
47.496,-116.303,308.1,1.1,1,2018-11-16,1900,T,44,6.0NRT,275.5,12.2,D
47.487,-116.306,314.3,1.1,1,2018-11-16,1900,T,67,6.0NRT,274.6,17.8,D
47.148,-116.857,308.8,1,1,2018-11-16,1900,T,68,6.0NRT,279.8,12,D
47.142,-116.865,312.8,1,1,2018-11-16,1900,T,69,6.0NRT,279.1,16.4,D
47.122,-116.745,302.5,1.1,1,2018-11-16,1900,T,0,6.0NRT,275.5,9,D
45.966,-116.393,305.4,1.1,1.1,2018-11-16,1900,T,61,6.0NRT,278.4,11.4,D
44.335,-120.797,303.9,1,1,2018-11-16,1900,T,58,6.0NRT,286.6,6.7,D
43.231,-124.307,304.7,1.2,1.1,2018-11-16,1900,T,60,6.0NRT,285.9,11,D
42.049,-121.681,303.3,1,1,2018-11-16,1900,T,50,6.0NRT,288.8,5.1,D
42.048,-121.669,302,1,1,2018-11-16,1900,T,49,6.0NRT,287.9,4.4,D
39.89,-121.552,311.6,1,1,2018-11-16,1900,T,72,6.0NRT,286.6,11.5,D
39.868,-121.403,333.3,1,1,2018-11-16,1900,T,41,6.0NRT,292.2,30.6,D
39.881,-121.555,301.8,1,1,2018-11-16,1900,T,39,6.0NRT,287.7,5,D
39.857,-121.393,342.4,1,1,2018-11-16,1900,T,93,6.0NRT,289.4,46.3,D
39.856,-121.382,323.8,1,1,2018-11-16,1900,T,41,6.0NRT,286.3,19.5,D
39.834,-121.363,346.3,1,1,2018-11-16,1900,T,65,6.0NRT,290.7,51.5,D
39.833,-121.352,335.4,1,1,2018-11-16,1900,T,65,6.0NRT,288.8,34.6,D
39.826,-121.365,336.6,1,1,2018-11-16,1900,T,73,6.0NRT,290.2,36.1,D
39.817,-121.368,323.8,1,1,2018-11-16,1900,T,69,6.0NRT,289.6,21.1,D
39.815,-121.356,327.6,1,1,2018-11-16,1900,T,75,6.0NRT,289.9,25.1,D
39.764,-121.387,322.4,1,1,2018-11-16,1900,T,68,6.0NRT,290.1,19.5,D
39.762,-121.376,319.6,1,1,2018-11-16,1900,T,59,6.0NRT,289.4,17.1,D
39.751,-121.426,346,1,1,2018-11-16,1900,T,93,6.0NRT,291.8,51.7,D
39.75,-121.414,341.5,1,1,2018-11-16,1900,T,65,6.0NRT,291.4,42.5,D
39.741,-121.417,330.1,1,1,2018-11-16,1900,T,79,6.0NRT,290.3,27.5,D
39.732,-121.419,322.5,1,1,2018-11-16,1900,T,40,6.0NRT,289.3,18.4,D
39.696,-121.427,324.8,1,1,2018-11-16,1900,T,45,6.0NRT,289.5,20.8,D
39.695,-121.416,324.7,1,1,2018-11-16,1900,T,47,6.0NRT,288.7,20.8,D
37.812,-119.586,314,1.1,1,2018-11-16,1900,T,74,6.0NRT,285.4,16.6,D
36.415,-118.725,319.4,1.2,1.1,2018-11-16,1900,T,79,6.0NRT,285.2,25.6,D
36.244,-118.641,312.5,1.3,1.1,2018-11-16,1900,T,73,6.0NRT,285.5,18.4,D
36.242,-118.628,324.5,1.3,1.1,2018-11-16,1900,T,83,6.0NRT,285.1,34.3,D
36.234,-118.643,369.4,1.3,1.1,2018-11-16,1900,T,100,6.0NRT,292.6,162,D
36.232,-118.63,329.8,1.3,1.1,2018-11-16,1900,T,86,6.0NRT,287.5,40.5,D
31.651,-116.419,323.8,2.1,1.4,2018-11-16,1905,T,79,6.0NRT,303.2,46.6,D
31.651,-116.426,318.7,2.1,1.4,2018-11-16,1905,T,59,6.0NRT,303.3,27,D
31.647,-116.404,316.3,2.1,1.4,2018-11-16,1905,T,27,6.0NRT,303,21,D
30.038,-82.871,315.7,1.2,1.1,2018-11-16,1900,A,76,6.0NRT,291,16.9,D
30.037,-82.884,304.5,1.2,1.1,2018-11-16,1900,A,26,6.0NRT,290.8,6,D
30.04,-82.878,314.6,1.2,1.1,2018-11-16,1900,A,75,6.0NRT,290.8,15.6,D
30.386,-84.959,303.5,1,1,2018-11-16,1900,A,56,6.0NRT,288.7,5.9,D
30.485,-84.895,303,1,1,2018-11-16,1900,A,54,6.0NRT,289,5.6,D
30.744,-84.608,300.2,1.1,1,2018-11-16,1900,A,33,6.0NRT,288.8,4.9,D
29.842,-91.592,305.6,1.7,1.3,2018-11-16,1900,A,62,6.0NRT,292.4,12.5,D
29.903,-91.643,302.5,1.7,1.3,2018-11-16,1900,A,51,6.0NRT,291.7,8.2,D
29.9,-91.648,302.4,1.7,1.3,2018-11-16,1900,A,48,6.0NRT,291.6,8.1,D
29.916,-91.688,303.5,1.7,1.3,2018-11-16,1900,A,56,6.0NRT,292.7,9,D
30.089,-91.067,301.8,1.5,1.2,2018-11-16,1900,A,49,6.0NRT,291.3,6.9,D
30.086,-91.082,311.8,1.5,1.2,2018-11-16,1900,A,72,6.0NRT,292.2,19.3,D
30.091,-91.074,311.6,1.5,1.2,2018-11-16,1900,A,72,6.0NRT,291.8,17.5,D
29.932,-92.029,302.2,1.8,1.3,2018-11-16,1900,A,51,6.0NRT,291.4,9.6,D
30.177,-91.095,304.7,1.5,1.2,2018-11-16,1900,A,60,6.0NRT,291.6,10.5,D
30.179,-91.101,301.6,1.5,1.2,2018-11-16,1900,A,39,6.0NRT,291.5,6.1,D
31.394,-84.54,305.9,1.1,1,2018-11-16,1900,A,62,6.0NRT,289.4,8.1,D
30.936,-88.016,303.8,1.1,1,2018-11-16,1900,A,57,6.0NRT,292,6.9,D
31.672,-82.642,305.2,1.3,1.1,2018-11-16,1900,A,61,6.0NRT,287.3,10.3,D
30.405,-91.435,310.4,1.6,1.2,2018-11-16,1900,A,70,6.0NRT,292.5,18.3,D
30.409,-91.426,303.5,1.6,1.2,2018-11-16,1900,A,51,6.0NRT,292.3,9.9,D
30.405,-91.442,303.2,1.6,1.2,2018-11-16,1900,A,50,6.0NRT,292.3,9.5,D
30.563,-91.336,305.7,1.6,1.2,2018-11-16,1900,A,58,6.0NRT,291.3,11.1,D
31.05,-88.973,303.8,1.1,1.1,2018-11-16,1900,A,57,6.0NRT,288.5,7.8,D
31.048,-88.985,312,1.1,1.1,2018-11-16,1900,A,72,6.0NRT,288,14.5,D
30.689,-91.599,302.8,1.6,1.2,2018-11-16,1900,A,50,6.0NRT,291.4,9.4,D
31.375,-88.799,300,1.1,1.1,2018-11-16,1900,A,22,6.0NRT,288,5,D
30.708,-93.012,317.6,2,1.4,2018-11-16,1900,A,78,6.0NRT,291.4,43,D
30.951,-92.116,309,1.7,1.3,2018-11-16,1900,A,68,6.0NRT,288.2,18.2,D
31.961,-94.901,304.6,2.5,1.5,2018-11-16,1900,A,59,6.0NRT,291.5,20.4,D
31.955,-94.906,306.8,2.5,1.5,2018-11-16,1900,A,64,6.0NRT,291.6,27.4,D
33.62,-96.053,308.5,2.7,1.6,2018-11-16,1900,A,67,6.0NRT,293.1,30.7,D
33.393,-97.593,310.2,3.4,1.7,2018-11-16,1900,A,70,6.0NRT,293.8,48.6,D
33.389,-97.599,311.1,3.4,1.7,2018-11-16,1900,A,71,6.0NRT,294,52.4,D
34.305,-95.048,333.8,2.2,1.4,2018-11-16,1900,A,89,6.0NRT,286.9,111.4,D
34.318,-95.051,337.2,2.2,1.4,2018-11-16,1900,A,90,6.0NRT,285.9,128.5,D
34.313,-95.075,301.4,2.2,1.4,2018-11-16,1900,A,40,6.0NRT,286.5,15.8,D
36.42,-92.046,305,1.3,1.1,2018-11-16,1900,A,60,6.0NRT,289.1,10.2,D
38.692,-90.135,304.8,1,1,2018-11-16,1900,A,56,6.0NRT,283.2,9.5,D
38.852,-94.029,305.6,1.5,1.2,2018-11-16,1900,A,62,6.0NRT,287,14,D
38.854,-94.036,305.3,1.5,1.2,2018-11-16,1900,A,61,6.0NRT,286.9,13,D
39.234,-95.694,304,1.8,1.3,2018-11-16,1900,A,58,6.0NRT,286.9,15.6,D
22.97,-102.716,322.6,2,1.4,2018-11-16,2035,A,80,6.0NRT,299.1,39,D
22.968,-102.735,329.8,2,1.4,2018-11-16,2035,A,85,6.0NRT,300.9,61.6,D
24.368,-107.445,328.3,1.1,1,2018-11-16,2035,A,74,6.0NRT,297.4,24.9,D
24.876,-107.777,314.2,1.1,1,2018-11-16,2035,A,74,6.0NRT,290,8.7,D
26.368,-108.712,321.6,1,1,2018-11-16,2035,A,81,6.0NRT,293.9,15.9,D
26.366,-108.722,335.6,1,1,2018-11-16,2035,A,90,6.0NRT,294,33.7,D
30.959,-99.753,307.3,4.1,1.9,2018-11-16,2035,A,64,6.0NRT,293.6,47.4,D
30.962,-99.758,305.6,4.1,1.9,2018-11-16,2035,A,60,6.0NRT,293.5,38.7,D
30.492,-109.632,310.1,1,1,2018-11-16,2035,A,56,6.0NRT,298.7,6,D
30.77,-107.924,327.7,1.2,1.1,2018-11-16,2035,A,82,6.0NRT,298.3,26.4,D
30.768,-107.937,314.7,1.2,1.1,2018-11-16,2035,A,66,6.0NRT,297.9,9.9,D
30.779,-107.926,310.7,1.2,1.1,2018-11-16,2035,A,45,6.0NRT,298.1,5.6,D
30.793,-112.762,316.4,1.1,1,2018-11-16,2035,A,62,6.0NRT,302.8,8.3,D
30.792,-112.773,313.2,1.1,1,2018-11-16,2035,A,49,6.0NRT,302.6,5.7,D
49.47,-118.32,306,1,1,2018-11-16,2045,A,63,6.0NRT,271.9,11.8,D
49.481,-118.309,300.4,1,1,2018-11-16,2045,A,18,6.0NRT,270.4,8.2,D
49.479,-118.323,335.5,1,1,2018-11-16,2045,A,78,6.0NRT,273.2,41.5,D
49.539,-120.17,318.4,1.1,1.1,2018-11-16,2045,A,68,6.0NRT,268.5,24.7,D
48.865,-123.861,307.1,1.6,1.2,2018-11-16,2045,A,65,6.0NRT,275.6,21.1,D
48.898,-123.88,327.2,1.6,1.2,2018-11-16,2045,A,85,6.0NRT,276.4,57.5,D
49.761,-120.74,313.5,1.1,1.1,2018-11-16,2045,A,57,6.0NRT,273.7,18.6,D
49.759,-120.756,361.4,1.1,1.1,2018-11-16,2045,A,87,6.0NRT,276.4,113.9,D
49.792,-120.758,346.7,1.1,1.1,2018-11-16,2045,A,95,6.0NRT,274.8,71.8,D
49.789,-120.774,325.3,1.1,1.1,2018-11-16,2045,A,63,6.0NRT,271.7,32.3,D
49.801,-120.762,343.6,1.1,1.1,2018-11-16,2045,A,93,6.0NRT,273.9,65.9,D
31.654,-116.404,317,1.6,1.2,2018-11-16,2040,A,23,6.0NRT,304.2,12.8,D
31.651,-116.421,328.5,1.6,1.2,2018-11-16,2040,A,81,6.0NRT,304.4,35.7,D
31.73,-116.43,334.2,1.6,1.2,2018-11-16,2040,A,85,6.0NRT,304.3,54.5,D
31.727,-116.446,318.5,1.6,1.2,2018-11-16,2040,A,67,6.0NRT,302.9,19.7,D
32.996,-110.769,323.1,1,1,2018-11-16,2040,A,78,6.0NRT,301.8,15.3,D
33.417,-110.862,309.7,1,1,2018-11-16,2040,A,46,6.0NRT,296.2,7.1,D
33.415,-110.873,312.4,1,1,2018-11-16,2040,A,58,6.0NRT,296.9,9.5,D
33.638,-109.67,309.3,1.1,1,2018-11-16,2040,A,65,6.0NRT,282.4,12.8,D
33.637,-109.681,306.4,1.1,1,2018-11-16,2040,A,63,6.0NRT,281.2,10.7,D
34.211,-106.906,310.9,1.5,1.2,2018-11-16,2040,A,69,6.0NRT,293,11.6,D
34.094,-110.048,302.6,1.1,1,2018-11-16,2040,A,44,6.0NRT,288.5,5.3,D
34.099,-110.083,333.8,1.1,1,2018-11-16,2040,A,89,6.0NRT,291,35.5,D
34.097,-110.094,370.6,1.1,1,2018-11-16,2040,A,100,6.0NRT,296.6,127.2,D
34.096,-110.106,346.7,1.1,1,2018-11-16,2040,A,95,6.0NRT,291.8,58.9,D
34.106,-110.096,310,1.1,1,2018-11-16,2040,A,44,6.0NRT,288.2,9.2,D
34.105,-110.107,316.2,1.1,1,2018-11-16,2040,A,76,6.0NRT,289.5,15.2,D
34.104,-110.119,304.1,1.1,1,2018-11-16,2040,A,37,6.0NRT,288.1,5.3,D
34.323,-110.329,337.4,1,1,2018-11-16,2040,A,90,6.0NRT,280.3,41.5,D
34.322,-110.341,349.5,1,1,2018-11-16,2040,A,96,6.0NRT,281.9,65.1,D
34.331,-110.342,315.6,1,1,2018-11-16,2040,A,9,6.0NRT,277.4,13.3,D
34.349,-110.346,320.5,1,1,2018-11-16,2040,A,41,6.0NRT,281.9,18.3,D
35.976,-112.057,313.2,1,1,2018-11-16,2040,A,63,6.0NRT,283,12.7,D
35.986,-112.048,307.7,1,1,2018-11-16,2040,A,66,6.0NRT,282.2,9.6,D
35.985,-112.059,321.7,1,1,2018-11-16,2040,A,81,6.0NRT,283.4,21,D
